STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/12/19,,,0,,,87,70,73
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/13/19,,,0,,,88,65,68
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/14/19,,,0,,,92,68,74
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/15/19,,,0,,,91,73,73
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/16/19,,,0.26,,,78,73,75
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/17/19,,,0.58,,,85,75,76
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/18/19,,,0,,,90,72,73
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/19/19,,,0,,,90,73,77
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/20/19,,,0,,,95,77,79
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/21/19,,,0,,,94,76,77
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/22/19,,,0.62,,,94,73,74
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/23/19,,,0.2,,,77,61,61
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/24/19,,,0,,,80,61,65
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/25/19,,,0,,,81,59,61
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/26/19,,,0,,,81,61,65
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/27/19,,,0,,,85,65,69
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/28/19,,,0,,,90,69,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/29/19,,,0,,,92,71,74
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/30/19,,,0.01,,,87,70,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,7/31/19,,,0,,,87,65,66
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/1/19,,,0,,,85,62,63
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/2/19,,,0,,,85,63,68
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/3/19,,,0,,,89,68,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/4/19,,,0,,,89,70,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/5/19,,,0,,,89,67,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/6/19,,,0,,,90,67,73
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/7/19,,,1.36,,,92,67,69
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/8/19,,,0,,,84,68,69
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/9/19,,,0,,,87,69,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/10/19,,,0.36,,,90,65,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/11/19,,,0,,,86,65,66
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/12/19,,,0,,,89,66,73
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/13/19,,,1.2,,,90,71,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/14/19,,,0.24,,,88,71,72
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/15/19,,,0,,,88,66,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/16/19,,,0,,,82,65,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/17/19,,,0,,,89,67,72
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/18/19,,,0,,,95,72,73
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/19/19,,,0.03,,,96,69,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/20/19,,,0,,,94,71,74
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/21/19,,,0.82,,,92,67,69
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/22/19,,,0,,,89,69,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/23/19,,,0.33,,,82,70,72
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/24/19,,,0.03,,,76,62,63
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/25/19,,,0,,,78,62,63
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/26/19,,,0.24,,,82,63,72
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/27/19,,,0.37,,,82,71,74
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/28/19,,,0,,,82,64,64
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/29/19,,,0,,,80,58,58
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/30/19,,,0,,,87,58,66
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,8/31/19,,,0,,,92,66,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/1/19,,,0,,,89,67,68
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/2/19,,,0,,,89,68,69
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/3/19,,,0,,,85,63,63
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/4/19,,,0,,,92,63,72
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/5/19,,,0,,,88,63,63
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/6/19,,,0,,,80,60,60
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/7/19,,,0,,,91,60,60
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/8/19,,,0,,,80,58,58
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/9/19,,,0,,,82,58,64
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/10/19,,,0,,,92,64,69
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/11/19,,,0,,,96,69,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/12/19,,,0,,,95,70,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/13/19,,,0,,,94,70,76
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/14/19,,,0,,,93,67,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/15/19,,,0,,,85,60,61
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/16/19,,,0,,,97,61,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/17/19,,,0,,,95,70,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/18/19,,,0,,,91,64,64
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/19/19,,,0,,,88,63,63
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/20/19,,,0,,,94,63,72
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/21/19,,,0,,,90,70,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/22/19,,,0,,,92,66,66
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/23/19,,,0.06,,,92,66,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/24/19,,,0,,,83,53,54
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/25/19,,,0,,,80,52,61
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/26/19,,,0,,,87,61,68
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/27/19,,,0.03,,,80,58,61
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/28/19,,,0,,,93,61,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/29/19,,,0,,,92,68,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,9/30/19,,,0,,,94,70,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/1/19,,,0,,,96,69,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/2/19,,,0,,,95,69,70
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/3/19,,,0,,,96,70,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/4/19,,,0,,,90,54,55
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/5/19,,,0,,,75,53,53
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/6/19,,,0,,,87,53,61
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/7/19,,,0.25,,,72,57,57
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/8/19,,,0,,,71,45,45
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/9/19,,,0,,,74,44,47
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/10/19,,,0,,,79,47,57
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/11/19,,,0.15,,,87,56,68
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/12/19,,,0.14,,,70,35,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/13/19,,,0,,,65,35,39
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/14/19,,,0,,,71,39,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/15/19,,,0,,,73,44,50
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/16/19,,,0.18,,,76,46,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/17/19,,,0,,,58,36,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/18/19,,,0,,,59,35,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/19/19,,,0,,,67,35,42
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/20/19,,,0,,,76,42,54
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/21/19,,,0.76,,,77,54,62
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/22/19,,,1.1,,,69,49,49
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/23/19,,,0,,,64,41,43
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/24/19,,,0,,,69,43,47
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/25/19,,,0,,,67,47,50
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/26/19,,,0.8,,,56,50,54
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/27/19,,,1.14,,,68,50,50
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/28/19,,,0.02,,,67,47,52
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/29/19,,,0,,,60,50,56
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/30/19,,,0.1,,,59,49,50
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,10/31/19,,,1.62,,,55,38,38
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/1/19,,,0,,,39,28,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/2/19,,,0,,,50,29,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/3/19,,,0,,,54,32,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/4/19,,,0,,,58,33,37
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/5/19,,,0.03,,,64,36,44
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/6/19,,,0,,,54,34,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/7/19,,,0.51,,,51,34,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/8/19,,,0.15,,,64,25,26
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/9/19,,,0,,,37,23,27
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/10/19,,,0,,,52,26,42
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/11/19,,,0,,,67,42,49
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/12/19,,,0.24,1,,50,12,13
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/13/19,,,0,,,21,8,9
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/14/19,,,0,,,36,9,31
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/15/19,,,0,,,46,24,24
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/16/19,,,0,,,43,24,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/17/19,,,0,,,46,27,28
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/18/19,,,0,,,48,27,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/19/19,,,0.02,,,49,41,45
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/20/19,,,0,,,52,29,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/21/19,,,0,,,55,29,54
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/22/19,,,0.94,,,55,40,40
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/23/19,,,0.12,,,44,39,40
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/24/19,,,0.13,,,40,33,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/25/19,,,0,,,52,33,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/26/19,,,0,,,64,41,47
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/27/19,,,0.66,,,64,46,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/28/19,,,0,,,50,32,34
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/29/19,,,0.02,,,40,33,39
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,11/30/19,,,1.72,,,45,39,44
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/1/19,,,1.52,,,62,43,44
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/2/19,,,0.03,,,45,33,34
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/3/19,,,0,,,36,26,27
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/4/19,,,0,,,46,27,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/5/19,,,0,,,54,31,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/6/19,,,0.06,,,61,32,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/7/19,,,0,,,56,32,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/8/19,,,0,,,49,31,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/9/19,,,0.1,,,61,35,57
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/10/19,,,0,,,60,28,28
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/11/19,,,0,,,30,20,21
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/12/19,,,0,,,46,21,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/13/19,,,0,,,52,29,39
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/14/19,,,0.03,,,49,38,39
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/15/19,,,0.01,,,44,29,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/16/19,,,0.12,,,36,29,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/17/19,,,0.43,0.2,,37,31,31
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/18/19,,,0,,,36,22,23
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/19/19,,,0,,,31,20,21
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/20/19,,,0,,,44,21,27
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/21/19,,,0,,,50,25,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/22/19,,,0,,,51,30,31
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/23/19,,,0,,,56,30,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/24/19,,,0,,,61,30,31
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/25/19,,,0,,,61,30,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/26/19,,,0,,,69,39,54
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/27/19,,,0,,,67,54,56
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/28/19,,,0,,,56,47,52
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/29/19,,,1.01,,,65,52,60
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/30/19,,,0.82,,,60,40,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,12/31/19,,,0,,,43,35,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/1/20,,,0,,,44,32,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/2/20,,,0,,,53,32,49
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/3/20,,,0.7,,,53,46,51
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/4/20,,,0.17,,,51,37,38
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/5/20,,,0.05,,,40,30,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/6/20,,,0,,,54,32,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/7/20,,,0,,,47,29,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/8/20,,,0,,,48,28,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/9/20,,,0,,,48,35,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/10/20,,,0.2,,,60,41,52
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/11/20,,,1.05,,,65,51,59
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/12/20,,,1.03,,,59,34,34
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/13/20,,,0,,,41,33,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/14/20,,,0,,,46,35,44
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/15/20,,,0,,,57,41,49
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/16/20,,,0,,,58,32,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/17/20,,,0,,,39,27,27
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/18/20,,,0.03,,,54,27,53
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/19/20,,,0.01,,,59,20,20
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/20/20,,,0,,,24,16,17
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/21/20,,,0,,,25,17,24
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/22/20,,,0,,,31,17,21
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/23/20,,,0,,,37,21,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/24/20,,,0.18,,,43,36,40
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/25/20,,,0.22,,,41,34,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/26/20,,,0,,,36,32,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/27/20,,,0,,,49,31,31
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/28/20,,,0,,,35,29,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/29/20,,,0.04,0.2,,32,29,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/30/20,,,0.05,,,40,31,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,1/31/20,,,0.13,,,40,33,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/1/20,,,0.05,,,42,36,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/2/20,,,0,,,46,33,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/3/20,,,0,,,65,41,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/4/20,,,0,,,70,53,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/5/20,,,0.51,,,59,35,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/6/20,,,0.36,,,38,33,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/7/20,,,0.08,,,34,29,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/8/20,,,0.02,,,37,29,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/9/20,,,0,,,38,26,32
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/10/20,,,0.37,,,62,32,42
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/11/20,,,0.9,,,42,34,34
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/12/20,,,0,,,41,34,37
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/13/20,,,1.12,,,38,35,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/14/20,,,0,,,38,11,11
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/15/20,,,0,,,25,11,20
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/16/20,,,0,,,50,20,38
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/17/20,,,0,,,54,36,40
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/18/20,,,0.17,,,57,40,51
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/19/20,,,0,,,52,30,30
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/20/20,,,0,,,46,30,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/21/20,,,0,,,39,19,20
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/22/20,,,0,,,38,20,22
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/23/20,,,0,,,50,22,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/24/20,,,0,,,56,36,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/25/20,,,0,,,50,43,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/26/20,,,0,,,47,35,35
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/27/20,,,0.03,,,37,27,28
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/28/20,,,0,,,42,28,30
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,2/29/20,,,0,,,47,23,24
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/1/20,,,0,,,46,24,34
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/2/20,,,0.31,,,67,34,51
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/3/20,,,0.68,,,65,48,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/4/20,,,0,,,61,39,43
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/5/20,,,0,,,63,38,38
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/6/20,,,0,,,63,38,39
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/7/20,,,0,,,47,26,29
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/8/20,,,0,,,68,29,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/9/20,,,0,,,,,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/10/20,,,0.28,,,,,54
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/11/20,,,0.01,,,65,43,43
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/12/20,,,0,,,58,40,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/13/20,,,0,,,,,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/14/20,,,0,,,,,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/15/20,,,0.85,,,,,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/16/20,,,0,,,,,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/17/20,,,0.08,,,46,,42
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/18/20,,,0,,,55,42,46
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/19/20,,,0.81,,,62,46,
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/20/20,,,1.08,,,72,60,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/21/20,,,0,,,70,36,37
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/22/20,,,0,,,43,33,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/23/20,,,0,,,46,33,44
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/24/20,,,0,,,55,40,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/25/20,,,0.12,,,53,41,43
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/26/20,,,0,,,64,43,49
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/27/20,,,0,,,81,49,60
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/28/20,,,0,,,77,60,71
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/29/20,,,1.32,,,80,57,58
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/30/20,,,0,,,66,47,48
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,3/31/20,,,0,,,63,47,48
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/1/20,,,0,,,54,36,36
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/2/20,,,0,,,56,36,41
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/3/20,,,0,,,65,41,50
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/4/20,,,0,,,72,48,48
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/5/20,,,0,,,59,47,48
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/6/20,,,0,,,63,47,48
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/7/20,,,0,,,77,48,62
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/8/20,,,0,,,80,62,67
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/9/20,,,0,,,85,48,48
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/10/20,,,0,,,61,32,33
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/11/20,,,0,,,55,33,40
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/12/20,,,0.02,,,63,40,57
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/13/20,,,0.28,,,61,40,40
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/14/20,,,0,,,50,39,39
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/15/20,,,0,,,49,32,37
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/16/20,,,0,,,57,31,31
SFN02058304,"Roberts, AR",37.7558,-87.6455,136.9,4/17/20,,,0,,,59,31,48
