Plant,Posting Date,Pounds,Material Number,Description
1596,7/13/21,230080,10098560142,Chicken Fat with BHA 1000
1596,7/13/21,100040,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/13/21,1400,10098766000,Dried Chicken Cartilage Mix
1596,7/13/21,51740,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/13/21,46000,10230361991,Premium Chicken Fat
1596,7/14/21,137980,10098560142,Chicken Fat with BHA 1000
1596,7/14/21,73140,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/14/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,7/14/21,50098,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/14/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/15/21,125920,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/15/21,138040,10098560142,Chicken Fat with BHA 1000
1596,7/15/21,198660,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/15/21,650,10098766000,Dried Chicken Cartilage Mix
1596,7/15/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/16/21,45940,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/16/21,21029,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/16/21,138220,10098560142,Chicken Fat with BHA 1000
1596,7/16/21,253440,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/16/21,1350,10098766000,Dried Chicken Cartilage Mix
1596,7/16/21,102920,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/16/21,27580,10230361991,Premium Chicken Fat
1596,7/16/21,46200,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/17/21,421600,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/17/21,181569,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/17/21,190003,10098560142,Chicken Fat with BHA 1000
1596,7/17/21,526480,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/17/21,397608,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/17/21,333020,10230361991,Premium Chicken Fat
1596,7/17/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/18/21,50000,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/18/21,50000,10098560142,Chicken Fat with BHA 1000
1596,7/18/21,100080,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/18/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/19/21,96340,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/19/21,138060,10098560142,Chicken Fat with BHA 1000
1596,7/19/21,253480,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/19/21,650,10098766000,Dried Chicken Cartilage Mix
1596,7/19/21,101460,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/19/21,92000,10230361991,Premium Chicken Fat
1596,7/19/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/20/21,50520,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/20/21,46100,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/20/21,91880,10098560142,Chicken Fat with BHA 1000
1596,7/20/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,7/20/21,51840,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/20/21,92040,10230361991,Premium Chicken Fat
1596,7/20/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/21/21,86117,10098560142,Chicken Fat with BHA 1000
1596,7/21/21,1300,10098766000,Dried Chicken Cartilage Mix
1596,7/21/21,45952,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/22/21,184000,10098560142,Chicken Fat with BHA 1000
1596,7/22/21,217880,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/22/21,950,10098766000,Dried Chicken Cartilage Mix
1596,7/22/21,98640,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/22/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/23/21,6190,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/23/21,273360,10098560142,Chicken Fat with BHA 1000
1596,7/23/21,99060,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/23/21,950,10098766000,Dried Chicken Cartilage Mix
1596,7/23/21,303600,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/23/21,79740,10230361991,Premium Chicken Fat
1596,7/23/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/24/21,358300,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/24/21,84965,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/24/21,187830,10098560142,Chicken Fat with BHA 1000
1596,7/24/21,777000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/24/21,240916,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/24/21,220080,10230361991,Premium Chicken Fat
1596,7/24/21,92080,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/25/21,199020,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/26/21,142040,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/26/21,138020,10098560142,Chicken Fat with BHA 1000
1596,7/26/21,100180,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/26/21,1100,10098766000,Dried Chicken Cartilage Mix
1596,7/26/21,102040,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/26/21,46000,10230361991,Premium Chicken Fat
1596,7/26/21,46220,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/27/21,50020,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/27/21,43311,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/27/21,45980,10098560142,Chicken Fat with BHA 1000
1596,7/27/21,195300,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/27/21,1200,10098766000,Dried Chicken Cartilage Mix
1596,7/27/21,97420,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/27/21,46000,10230361991,Premium Chicken Fat
1596,7/28/21,7015,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/28/21,131470,10098560142,Chicken Fat with BHA 1000
1596,7/28/21,1200,10098766000,Dried Chicken Cartilage Mix
1596,7/28/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/29/21,20180,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/29/21,43300,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/29/21,183980,10098560142,Chicken Fat with BHA 1000
1596,7/29/21,1400,10098766000,Dried Chicken Cartilage Mix
1596,7/29/21,11704,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/29/21,56640,10230361991,Premium Chicken Fat
1596,7/29/21,93460,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,7/30/21,137100,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/30/21,44260,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/30/21,92220,10098560142,Chicken Fat with BHA 1000
1596,7/30/21,14580,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/30/21,750,10098766000,Dried Chicken Cartilage Mix
1596,7/30/21,205380,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/30/21,46000,10230361991,Premium Chicken Fat
1596,7/31/21,270750,10060570145,Hydrolyzed Chicken Feather Meal
1596,7/31/21,212874,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,7/31/21,254706,10098560142,Chicken Fat with BHA 1000
1596,7/31/21,864780,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,7/31/21,394942,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,7/31/21,395940,10230361991,Premium Chicken Fat
1596,8/1/21,46000,10098560142,Chicken Fat with BHA 1000
1596,8/1/21,45020,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/1/21,52040,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/1/21,46320,10230361991,Premium Chicken Fat
1596,8/1/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/2/21,94280,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/2/21,228380,10098560142,Chicken Fat with BHA 1000
1596,8/2/21,146100,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/2/21,1150,10098766000,Dried Chicken Cartilage Mix
1596,8/2/21,101060,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/2/21,102980,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/2/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/3/21,46020,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/3/21,45980,10098560142,Chicken Fat with BHA 1000
1596,8/3/21,50080,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/3/21,1250,10098766000,Dried Chicken Cartilage Mix
1596,8/3/21,98860,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/3/21,92060,10230361991,Premium Chicken Fat
1596,8/4/21,59850,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/4/21,14706,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/4/21,113614,10098560142,Chicken Fat with BHA 1000
1596,8/4/21,1250,10098766000,Dried Chicken Cartilage Mix
1596,8/5/21,193720,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/5/21,188540,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/5/21,221020,10098560142,Chicken Fat with BHA 1000
1596,8/5/21,23840,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/5/21,1500,10098766000,Dried Chicken Cartilage Mix
1596,8/5/21,10938,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/5/21,21220,10230361991,Premium Chicken Fat
1596,8/5/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/6/21,302420,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/6/21,43240,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/6/21,223780,10098560142,Chicken Fat with BHA 1000
1596,8/6/21,300820,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/6/21,1500,10098766000,Dried Chicken Cartilage Mix
1596,8/6/21,98340,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/6/21,304700,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/6/21,46060,10230361991,Premium Chicken Fat
1596,8/6/21,47220,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/7/21,185570,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/7/21,31305,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/7/21,396994,10098560142,Chicken Fat with BHA 1000
1596,8/7/21,838680,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/7/21,1500,10098766000,Dried Chicken Cartilage Mix
1596,8/7/21,50060,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/7/21,418674,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/7/21,433760,10230361991,Premium Chicken Fat
1596,8/7/21,46020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/8/21,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/8/21,92100,10098560142,Chicken Fat with BHA 1000
1596,8/8/21,49020,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/8/21,92460,10230361991,Premium Chicken Fat
1596,8/8/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/9/21,48000,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/9/21,138020,10098560142,Chicken Fat with BHA 1000
1596,8/9/21,299200,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/9/21,1250,10098766000,Dried Chicken Cartilage Mix
1596,8/9/21,102220,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/9/21,45980,10230361991,Premium Chicken Fat
1596,8/9/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/10/21,195620,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/10/21,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/10/21,92000,10098560142,Chicken Fat with BHA 1000
1596,8/10/21,50000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/10/21,1250,10098766000,Dried Chicken Cartilage Mix
1596,8/10/21,150020,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/10/21,50000,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/10/21,92000,10230361991,Premium Chicken Fat
1596,8/10/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/11/21,50630,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/11/21,60755,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/11/21,8860,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/11/21,1400,10098766000,Dried Chicken Cartilage Mix
1596,8/11/21,101020,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/11/21,45980,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/12/21,183200,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/12/21,140520,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/12/21,194826,10098560142,Chicken Fat with BHA 1000
1596,8/12/21,296220,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/12/21,50080,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/12/21,45800,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/13/21,134740,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/13/21,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/13/21,230040,10098560142,Chicken Fat with BHA 1000
1596,8/13/21,100060,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/13/21,2600,10098766000,Dried Chicken Cartilage Mix
1596,8/13/21,198260,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/13/21,141226,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/13/21,45020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/14/21,171000,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/14/21,31305,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/14/21,256701,10098560142,Chicken Fat with BHA 1000
1596,8/14/21,461560,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/14/21,51060,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/14/21,469750,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/14/21,369432,10230361991,Premium Chicken Fat
1596,8/14/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/15/21,92000,10098560142,Chicken Fat with BHA 1000
1596,8/15/21,100200,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/15/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/16/21,50000,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/16/21,276000,10098560142,Chicken Fat with BHA 1000
1596,8/16/21,253080,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/16/21,1250,10098766000,Dried Chicken Cartilage Mix
1596,8/16/21,47020,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/16/21,257080,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/16/21,72860,10230361991,Premium Chicken Fat
1596,8/17/21,98000,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/17/21,105135,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/17/21,96080,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/17/21,1400,10098766000,Dried Chicken Cartilage Mix
1596,8/17/21,50020,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/17/21,92000,10230361991,Premium Chicken Fat
1596,8/17/21,138020,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/18/21,169060,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/18/21,46000,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/18/21,19219,10098560142,Chicken Fat with BHA 1000
1596,8/18/21,188700,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/18/21,1400,10098766000,Dried Chicken Cartilage Mix
1596,8/18/21,49000,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/19/21,46040,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/19/21,136380,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/19/21,92040,10098560142,Chicken Fat with BHA 1000
1596,8/19/21,248580,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/19/21,1250,10098766000,Dried Chicken Cartilage Mix
1596,8/19/21,149640,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/19/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/20/21,150760,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/20/21,43380,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/20/21,183960,10098560142,Chicken Fat with BHA 1000
1596,8/20/21,100080,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/20/21,1450,10098766000,Dried Chicken Cartilage Mix
1596,8/20/21,51040,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/20/21,240410,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/20/21,46060,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/21/21,292710,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/21/21,228309,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/21/21,215027,10098560142,Chicken Fat with BHA 1000
1596,8/21/21,420000,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/21/21,500,10098766000,Dried Chicken Cartilage Mix
1596,8/21/21,50000,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/21/21,435276,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/21/21,446960,10230361991,Premium Chicken Fat
1596,8/21/21,47000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/22/21,46000,10098560142,Chicken Fat with BHA 1000
1596,8/22/21,147940,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/22/21,47520,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/22/21,46000,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/23/21,146540,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/23/21,135400,10060790142,Chicken Fat Natural Mix Tocopherols 900
1596,8/23/21,96100,10098560142,Chicken Fat with BHA 1000
1596,8/23/21,149500,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/23/21,1200,10098766000,Dried Chicken Cartilage Mix
1596,8/23/21,50000,10155511991,Chicken By-Product Meal with BHA BHT 500
1596,8/23/21,102200,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/23/21,44728,10230361991,Premium Chicken Fat
1596,8/23/21,50000,10262350142,Chicken By-Product Meal with BHA BHT 1200
1596,8/23/21,47940,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/24/21,134120,10098560142,Chicken Fat with BHA 1000
1596,8/24/21,295540,10098710145,Chicken By-Product Meal with BHA BHT 500
1596,8/24/21,1050,10098766000,Dried Chicken Cartilage Mix
1596,8/24/21,100380,10176490147,Chicken Meal with Natural Mixed Tocopherals 1200
1596,8/24/21,91520,10230361991,Premium Chicken Fat
1596,8/24/21,46060,10265280147,Premium Chicken Fat with Natural Mix Tocopherols 5000
1596,8/25/21,91470,10060570145,Hydrolyzed Chicken Feather Meal
1596,8/25/21,196413,10098560142,Chicken Fat with BHA 1000
